TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
6,82E+13;-0.0218;0.0163;0.2041
6,82E+13;-0.0064;0.0136;0.2063
6,82E+13;-0.0527;0.0115;0.1993
6,82E+13;-0.0010;-0.0242;0.2052
6,82E+13;-0.0175;-0.0381;0.2111
6,82E+13;-0.0165;0.0045;0.2217
6,82E+13;-0.0021;-0.0263;0.2031
6,82E+13;-0.0447;-0.0631;0.2004
6,82E+13;-0.0037;-0.0381;0.2201
6,82E+13;-0.0346;-0.0642;0.2052
6,82E+13;-0.0170;-0.0540;0.2127
6,82E+13;-0.0186;-0.0290;0.2084
6,82E+13;-0.0202;-0.0072;0.2079
6,82E+13;0.0219;-0.0588;0.2180
6,82E+13;0.0006;-0.0274;0.2137
6,82E+13;0.0229;-0.0141;0.2174
6,82E+13;0.0197;-0.0205;0.2137
6,82E+13;0.0224;-0.0247;0.2121
6,82E+13;0.0309;-0.0434;0.2020
6,82E+13;0.0112;-0.0429;0.2121
6,82E+13;0.0400;-0.0418;0.2100
6,82E+13;0.0091;-0.0109;0.2100
6,82E+13;0.0165;-0.0402;0.2121
6,82E+13;0.0022;0.0056;0.2143
6,82E+13;-0.0058;-0.0455;0.2143
6,82E+13;-0.0101;-0.0045;0.2196
6,82E+13;-0.0159;-0.0173;0.2089
6,82E+13;-0.0101;-0.0306;0.2095
6,82E+13;-0.0319;-0.0173;0.2116
6,82E+13;-0.0319;-0.0402;0.2095
6,82E+13;-0.0218;-0.0471;0.2084
6,82E+13;-0.0298;-0.0423;0.2063
6,82E+13;-0.0122;-0.0519;0.2068
6,82E+13;-0.0324;-0.0460;0.2036
6,82E+13;-0.0042;-0.0397;0.2052
6,82E+13;0.0006;-0.0801;0.2100
6,82E+13;-0.0154;-0.0721;0.2025
6,82E+13;0.0240;-0.0556;0.1956
6,82E+13;0.0075;-0.0759;0.1930
6,82E+13;0.0144;-0.0727;0.2073
6,82E+13;0.0464;-0.0988;0.1972
6,82E+13;0.0208;-0.0386;0.1828
6,82E+13;0.0730;-0.0540;0.1961
6,82E+13;0.0490;-0.0594;0.1940
6,82E+13;0.0432;0.0147;0.1850
6,82E+13;0.0634;-0.0673;0.1796
6,82E+13;0.0496;-0.0620;0.1839
6,82E+13;0.0304;-0.0189;0.1812
6,82E+13;0.0043;-0.0375;0.1695
6,82E+13;0.0187;-0.0413;0.1701
6,82E+13;0.0107;-0.0535;0.1647
6,82E+13;-0.0207;-0.0013;0.1706
6,82E+13;-0.0399;-0.0317;0.1605
6,82E+13;-0.0362;-0.0120;0.1626
6,82E+13;-0.0255;-0.0189;0.1626
6,82E+13;-0.0740;-0.0205;0.1605
6,82E+13;-0.0426;-0.0407;0.1546
6,82E+13;-0.0298;-0.0130;0.1530
6,82E+13;-0.0665;-0.0572;0.1498
6,82E+13;-0.0213;-0.0343;0.1450
6,82E+13;-0.0671;-0.0445;0.1338
6,82E+13;-0.0117;-0.0631;0.1386
6,82E+13;-0.0175;-0.0807;0.1296
6,82E+13;-0.0420;-0.0642;0.1125
6,82E+13;0.0000;-0.0450;0.1088
6,82E+13;0.0059;-0.1158;0.1030
6,82E+13;0.0006;-0.0524;0.0950
6,82E+13;0.0080;-0.0860;0.0747
6,82E+13;0.0331;-0.0902;0.0683
6,82E+13;0.0405;-0.0466;0.0646
6,82E+13;0.0256;-0.1206;0.0481
6,82E+13;0.0299;-0.0594;0.0359
6,82E+13;0.0325;-0.0524;0.0332
6,82E+13;0.0416;-0.0855;0.0273
6,82E+13;0.0288;-0.0216;0.0178
6,82E+13;0.0171;-0.0418;0.0066
6,82E+13;0.0277;-0.0413;0.0034
6,82E+13;0.0213;-0.0029;0.0029
6,82E+13;0.0123;-0.0327;-0.0051
6,82E+13;0.0054;-0.0125;-0.0099
6,82E+13;0.0027;-0.0200;-0.0105
6,82E+13;0.0128;0.0072;-0.0083
6,82E+13;0.0000;0.0157;-0.0115
6,82E+13;-0.0106;0.0216;-0.0099
6,82E+13;-0.0010;0.0328;0.0034
6,82E+13;-0.0154;0.0221;0.0013
6,82E+13;-0.0032;0.0061;-0.0014
6,82E+13;-0.0271;0.0328;-0.0014
6,82E+13;-0.0058;-0.0141;-0.0067
6,82E+13;-0.0159;0.0290;-0.0099
6,82E+13;-0.0080;-0.0407;-0.0195
6,82E+13;-0.0117;0.0370;-0.0190
6,82E+13;0.0011;-0.0471;-0.0334
6,82E+13;-0.0064;-0.0082;-0.0344
6,82E+13;-0.0277;-0.0029;-0.0435
6,82E+13;-0.0085;-0.0519;-0.0541
6,82E+13;-0.0213;-0.0216;-0.0637
6,82E+13;-0.0250;-0.0354;-0.0690
6,82E+13;-0.0255;-0.0365;-0.0770
6,82E+13;-0.0308;-0.0274;-0.0893
6,82E+13;-0.0218;-0.0338;-0.0973
6,82E+13;-0.0303;-0.0077;-0.1021
6,82E+13;-0.0239;-0.0274;-0.1111
6,82E+13;-0.0442;0.0168;-0.1127
6,82E+13;-0.0165;-0.0237;-0.1175
6,82E+13;-0.0213;0.0264;-0.1175
6,82E+13;-0.0191;0.0317;-0.1207
6,82E+13;-0.0149;0.0317;-0.1191
6,82E+13;-0.0287;0.0658;-0.1186
6,82E+13;0.0139;0.0035;-0.1159
6,82E+13;-0.0181;0.0775;-0.1106
6,82E+13;-0.0143;0.0695;-0.1148
6,82E+13;0.0112;0.0061;-0.1122
6,82E+13;-0.0021;0.0695;-0.1058
6,82E+13;-0.0234;0.0855;-0.1100
6,82E+13;0.0133;0.0077;-0.1095
6,82E+13;0.0016;0.0663;-0.1058
6,82E+13;-0.0032;0.0583;-0.1122
6,82E+13;0.0032;0.0290;-0.1100
6,82E+13;-0.0090;0.0498;-0.1084
6,82E+13;-0.0064;0.0237;-0.1138
6,82E+13;-0.0090;0.0173;-0.1095
6,82E+13;-0.0175;0.0328;-0.1100
6,82E+13;-0.0250;-0.0077;-0.1170
6,82E+13;-0.0223;0.0248;-0.1068
6,82E+13;-0.0250;0.0152;-0.1122
6,82E+13;-0.0127;0.0221;-0.1084
6,82E+13;-0.0293;0.0056;-0.1111
6,82E+13;-0.0298;0.0179;-0.1100
6,82E+13;-0.0127;0.0003;-0.1063
6,82E+13;-0.0069;-0.0189;-0.1074
6,82E+13;-0.0351;0.0439;-0.1036
6,82E+13;-0.0026;-0.0242;-0.1090
6,82E+13;-0.0143;0.0312;-0.1021
6,82E+13;-0.0053;0.0035;-0.1026
6,82E+13;-0.0106;0.0333;-0.1010
6,82E+13;0.0016;-0.0072;-0.1026
6,82E+13;0.0149;0.0077;-0.1015
6,82E+13;0.0064;0.0072;-0.1031
6,82E+13;0.0011;0.0439;-0.0983
6,82E+13;0.0299;-0.0365;-0.0999
6,82E+13;-0.0064;0.0573;-0.0962
6,82E+13;0.0208;-0.0072;-0.0941
6,82E+13;0.0043;0.0253;-0.0967
6,82E+13;0.0235;0.0067;-0.0893
6,82E+13;-0.0026;0.0210;-0.0962
6,82E+13;0.0171;0.0360;-0.0893
6,82E+13;0.0160;0.0061;-0.0935
6,82E+13;0.0123;0.0381;-0.0957
6,82E+13;0.0315;0.0061;-0.0941
6,82E+13;-0.0165;0.0668;-0.0919
6,82E+13;0.0378;-0.0029;-0.0898
6,82E+13;0.0000;0.0578;-0.0898
6,82E+13;0.0096;0.0402;-0.0855
6,82E+13;0.0235;-0.0061;-0.0866
6,82E+13;-0.0255;0.1244;-0.0797
6,82E+13;0.0389;-0.0306;-0.0834
6,82E+13;-0.0229;0.0786;-0.0818
6,82E+13;0.0123;0.0013;-0.0823
6,82E+13;0.0112;-0.0008;-0.0855
6,82E+13;-0.0245;0.0945;-0.0813
6,82E+13;0.0112;-0.0365;-0.0834
6,82E+13;-0.0266;0.0775;-0.0792
6,82E+13;0.0102;-0.0003;-0.0781
6,82E+13;-0.0229;0.0551;-0.0802
6,82E+13;-0.0202;0.0652;-0.0722
6,82E+13;-0.0106;-0.0098;-0.0813
6,82E+13;-0.0255;0.0652;-0.0712
6,82E+13;0.0096;-0.0194;-0.0754
6,82E+13;-0.0372;0.0700;-0.0802
6,82E+13;0.0165;-0.0008;-0.0744
6,82E+13;-0.0090;0.0194;-0.0818
6,82E+13;-0.0080;0.0557;-0.0738
6,82E+13;0.0118;-0.0194;-0.0776
6,82E+13;-0.0245;0.0780;-0.0749
6,82E+13;0.0299;-0.0370;-0.0744
6,82E+13;-0.0383;0.0722;-0.0728
6,82E+13;0.0112;0.0104;-0.0669
6,82E+13;0.0027;-0.0040;-0.0717
6,82E+13;-0.0271;0.0642;-0.0664
6,82E+13;0.0267;-0.0343;-0.0696
6,82E+13;-0.0362;0.0748;-0.0722
6,82E+13;0.0123;-0.0045;-0.0701
6,82E+13;0.0107;0.0008;-0.0722
6,82E+13;-0.0250;0.0844;-0.0712
6,82E+13;0.0384;-0.0450;-0.0733
6,82E+13;-0.0223;0.0935;-0.0701
6,82E+13;0.0299;-0.0162;-0.0728
6,82E+13;0.0064;0.0360;-0.0717
6,82E+13;0.0043;0.0397;-0.0733
6,82E+13;0.0165;-0.0050;-0.0728
6,82E+13;-0.0053;0.0376;-0.0760
6,82E+13;0.0080;0.0051;-0.0760
6,82E+13;0.0027;0.0120;-0.0786
6,82E+13;0.0011;0.0179;-0.0834
6,82E+13;-0.0064;0.0226;-0.0834
6,82E+13;0.0064;-0.0029;-0.0882
6,82E+13;-0.0143;0.0477;-0.0866
6,82E+13;0.0102;-0.0152;-0.0882
6,82E+13;-0.0026;0.0280;-0.0861
6,82E+13;-0.0074;0.0328;-0.0882
6,82E+13;0.0096;-0.0072;-0.0855
6,82E+13;-0.0127;0.0477;-0.0850
6,82E+13;0.0027;0.0051;-0.0871
6,82E+13;0.0118;-0.0290;-0.0898
6,82E+13;0.0597;-0.2559;-0.1095
6,82E+13;-0.0527;0.1419;-0.0823
6,82E+13;-0.0133;0.0903;-0.0855
6,82E+13;0.0304;-0.0801;-0.0978
6,82E+13;0.0682;-0.2175;-0.1084
6,82E+13;0.0389;-0.1573;-0.1100
6,82E+13;-0.0367;0.1419;-0.0941
6,82E+13;-0.0724;0.3491;-0.0818
6,82E+13;0.0160;0.0407;-0.0989
6,82E+13;0.0160;-0.0088;-0.1063
6,82E+13;0.0682;-0.1962;-0.1143
6,82E+13;0.0432;-0.1760;-0.1159
6,82E+13;-0.0159;0.0620;-0.1021
6,82E+13;-0.0032;0.0312;-0.1036
6,82E+13;-0.0431;0.1446;-0.0994
6,82E+13;-0.0032;0.0392;-0.1036
6,82E+13;0.0059;-0.0072;-0.1074
6,82E+13;-0.0074;0.0210;-0.1084
6,82E+13;-0.0111;0.0290;-0.1068
6,82E+13;-0.0266;0.0802;-0.1047
6,82E+13;-0.0021;0.0179;-0.1106
6,82E+13;-0.0420;0.1547;-0.1068
6,82E+13;0.0000;0.0631;-0.1074
6,82E+13;-0.0138;0.0365;-0.1138
6,82E+13;-0.0117;0.0413;-0.1143
6,82E+13;-0.0431;0.1622;-0.1095
6,82E+13;0.0149;-0.0295;-0.1207
6,82E+13;-0.0085;0.0040;-0.1191
6,82E+13;-0.0069;-0.0013;-0.1202
6,82E+13;-0.0048;0.0088;-0.1234
6,82E+13;-0.0090;0.0157;-0.1239
6,82E+13;-0.0154;0.0258;-0.1297
6,82E+13;0.0016;-0.0263;-0.1356
6,82E+13;-0.0117;0.0109;-0.1377
6,82E+13;0.0048;-0.0237;-0.1431
6,82E+13;-0.0154;0.0312;-0.1452
6,82E+13;-0.0095;0.0232;-0.1478
6,82E+13;-0.0090;0.0258;-0.1510
6,82E+13;0.0016;-0.0034;-0.1564
6,82E+13;-0.0026;0.0067;-0.1601
6,82E+13;-0.0202;0.0557;-0.1601
6,82E+13;0.0032;0.0088;-0.1617
6,82E+13;-0.0191;0.0833;-0.1612
6,82E+13;-0.0095;0.0519;-0.1612
6,82E+13;-0.0069;0.0535;-0.1633
6,82E+13;-0.0053;0.0397;-0.1660
6,82E+13;-0.0159;0.0674;-0.1654
6,82E+13;-0.0095;0.0455;-0.1665
6,82E+13;-0.0181;0.0764;-0.1660
6,82E+13;-0.0053;0.0370;-0.1691
6,82E+13;-0.0090;0.0471;-0.1681
6,82E+13;0.0112;0.0067;-0.1702
6,82E+13;-0.0154;0.0711;-0.1654
6,82E+13;-0.0223;0.0945;-0.1665
6,82E+13;0.0006;0.0296;-0.1713
6,82E+13;-0.0074;0.0455;-0.1745
6,82E+13;-0.0021;0.0328;-0.1750
6,82E+13;-0.0138;0.0573;-0.1761
6,82E+13;-0.0101;0.0349;-0.1766
6,82E+13;-0.0261;0.0796;-0.1755
6,82E+13;-0.0053;0.0317;-0.1771
6,82E+13;-0.0202;0.0652;-0.1755
6,82E+13;-0.0170;0.0487;-0.1739
6,82E+13;-0.0197;0.0684;-0.1707
6,82E+13;-0.0186;0.0700;-0.1686
6,82E+13;-0.0255;0.0903;-0.1660
6,82E+13;-0.0181;0.0764;-0.1660
6,82E+13;-0.0053;0.0365;-0.1697
6,82E+13;-0.0069;0.0338;-0.1691
6,82E+13;-0.0186;0.0636;-0.1723
6,82E+13;-0.0053;0.0413;-0.1761
6,82E+13;-0.0042;0.0392;-0.1766
6,82E+13;-0.0149;0.0647;-0.1803
6,82E+13;0.0022;0.0445;-0.1787
6,82E+13;-0.0127;0.0557;-0.1803
6,82E+13;0.0006;0.0493;-0.1771
6,82E+13;-0.0138;0.0525;-0.1750
6,82E+13;0.0144;-0.0221;-0.1787
6,82E+13;0.0000;-0.0173;-0.1771
6,82E+13;0.0155;-0.0343;-0.1755
6,82E+13;-0.0042;0.0184;-0.1734
6,82E+13;0.0032;0.0088;-0.1729
6,82E+13;-0.0080;0.0226;-0.1739
6,82E+13;0.0208;-0.0663;-0.1766
6,82E+13;0.0000;-0.0247;-0.1755
6,82E+13;-0.0127;0.0120;-0.1729
6,82E+13;-0.0026;-0.0082;-0.1697
6,82E+13;-0.0202;0.0477;-0.1675
6,82E+13;-0.0042;-0.0050;-0.1702
6,82E+13;0.0011;-0.0285;-0.1649
6,82E+13;-0.0074;0.0013;-0.1287
6,82E+13;0.0102;-0.0588;0.0092
6,82E+13;0.0528;-0.2101;0.0556
6,82E+13;0.0421;-0.1717;-0.0169
6,82E+13;0.0176;-0.0626;-0.1132
6,82E+13;0.0240;-0.0599;-0.1793
6,82E+13;0.0267;-0.0849;-0.1739
6,82E+13;0.0219;-0.1158;-0.0866
6,82E+13;0.0293;-0.2377;0.1147
6,82E+13;0.0916;-0.6819;0.2915
6,82E+13;0.0293;-11.547;0.5013
6,82E+13;-0.0319;-10.621;0.6301
6,82E+13;-0.0356;-0.3842;0.5652
6,82E+13;-0.0729;-0.0908;0.2728
6,82E+13;-0.0340;-0.0950;0.0529
6,82E+13;-0.0793;-0.5056;0.0731
6,82E+13;-0.0122;-10.823;0.1935
6,82E+13;-0.0080;-0.6973;0.2143
6,82E+13;-0.2646;-0.0721;0.1930
6,82E+13;-0.5058;-0.5503;0.4294
6,82E+13;-0.7716;-0.9209;0.8421
6,82E+13;-0.8924;-0.9092;0.9885
6,82E+13;-10.644;-0.7543;10.519
6,82E+13;-12.252;-0.5732;0.9507
6,82E+13;-13.381;-0.0301;0.6280
6,82E+13;-15.911;0.5472;0.3767
6,82E+13;-17.679;0.5706;0.3713
6,82E+13;-16.177;0.0732;0.6403
6,82E+13;-15.123;-0.4396;11.200
6,82E+13;-15.362;-0.8517;10.572
6,82E+13;-16.342;-0.4225;0.7313
6,82E+13;-15.309;0.0615;0.6924
6,82E+13;-0.7763;-0.0700;0.4901
6,82E+13;-0.0330;-11.196;0.6291
6,82E+13;0.2263;-20.041;12.574
6,82E+13;0.4186;-18.736;12.542
6,82E+13;0.2679;-0.5418;0.6722
6,82E+13;0.4841;0.4146;0.0934
6,82E+13;0.8824;0.3262;-0.1622
6,82E+13;0.5022;0.1914;-0.0264
6,82E+13;0.1193;0.2383;-0.2570
6,82E+13;-0.2444;0.2207;0.2079
6,82E+13;0.1246;0.2777;0.3011
6,82E+13;0.3936;0.5072;-0.3374
6,82E+13;0.5991;0.6728;-11.873
6,82E+13;10.097;0.6052;-20.052
6,82E+13;0.8158;10.152;-24.541
6,82E+13;0.2839;0.9002;-21.074
6,82E+13;0.7466;0.1914;-13.998
6,82E+13;14.426;-0.3687;-0.6905
6,82E+13;18.840;-0.4752;-0.3273
6,82E+13;24.522;-0.1222;-0.6638
6,82E+13;28.202;-0.1552;-11.995
6,82E+13;30.113;-0.4646;-16.069
6,82E+13;34.299;-0.7697;-16.628
6,82E+13;41.519;-11.031;-15.334
6,82E+13;48.133;-0.6126;-16.761
6,82E+13;47.127;-0.4380;-20.851
6,82E+13;40.779;-0.4566;-22.347
6,82E+13;37.313;-0.3096;-17.826
6,82E+13;40.172;-0.8139;-0.9450
6,82E+13;41.498;-0.3613;-0.2368
6,82E+13;37.462;0.2452;-0.6537
6,82E+13;28.564;11.047;-10.142
6,82E+13;21.668;0.6387;-0.5110
6,82E+13;18.728;-0.1371;0.6408
6,82E+13;19.735;-0.2005;13.314
6,82E+13;19.996;0.1350;0.6344
6,82E+13;14.149;13.395;-0.2203
6,82E+13;0.8068;15.967;-0.3422
6,82E+13;0.6880;15.035;-0.0105
6,82E+13;0.8579;11.968;0.4768
6,82E+13;0.9127;0.8475;0.4235
6,82E+13;0.3536;0.0397;-0.6367
6,82E+13;-0.5974;0.0961;-13.875
6,82E+13;-10.309;0.8102;-10.339
6,82E+13;-0.3903;11.808;-0.0813
6,82E+13;0.5597;11.063;11.408
6,82E+13;0.5421;0.6760;13.181
6,82E+13;-0.8083;17.368;-0.6793
6,82E+13;-10.564;0.7751;-11.702
6,82E+13;0.7115;14.476;0.3074
6,82E+13;11.833;17.602;0.5354
6,82E+13;11.257;0.7852;0.7340
6,82E+13;0.7051;0.3991;0.4986
6,82E+13;-0.4057;10.285;0.4427
6,82E+13;-12.982;18.001;0.2265
6,82E+13;-10.490;17.261;0.1338
6,82E+13;-0.3200;0.4529;-0.1521
6,82E+13;0.0661;-0.7527;-0.6372
6,82E+13;0.5624;-11.409;-10.281
6,82E+13;0.9979;-11.158;-0.8811
6,82E+13;0.9793;-14.135;-0.6809
6,82E+13;0.5948;-10.125;-0.5014
6,82E+13;0.3344;-0.3634;-0.2299
6,82E+13;0.0884;0.0636;-11.053
6,82E+13;-0.9904;0.7506;-11.889
6,82E+13;-16.859;0.8097;-0.5073
6,82E+13;-25.198;-0.4742;-0.1835
6,82E+13;-27.924;-12.591;-0.2016
6,82E+13;-24.298;-12.751;-0.4945
6,82E+13;-18.547;-12.431;-0.9908
6,82E+13;-10.612;-15.610;-15.936
6,82E+13;-0.5788;-16.925;-17.070
6,82E+13;-0.5160;-15.099;-14.029
6,82E+13;-0.6757;-15.642;-0.9514
6,82E+13;-0.5937;-16.451;-10.190
6,82E+13;-0.3642;-0.9593;-11.878
6,82E+13;0.0160;-0.4263;-11.436
6,82E+13;0.6987;-0.3996;-10.094
6,82E+13;12.115;-0.0530;-0.6276
6,82E+13;12.109;0.2362;-0.2964
6,82E+13;0.8680;0.4502;-0.1292
6,82E+13;0.4670;0.3704;-0.0903
6,82E+13;0.0501;-0.0077;-0.0499
6,82E+13;-0.3685;-0.5791;0.0801
6,82E+13;-0.7364;-0.7170;0.2153
6,82E+13;-0.7630;-0.5067;0.1626
6,82E+13;-0.3488;-0.1510;-0.1026
6,82E+13;0.1017;0.2186;-0.2922
6,82E+13;0.3371;0.3863;-0.3944
6,82E+13;0.3621;0.4769;-0.4210
6,82E+13;0.3259;0.5807;-0.3209
6,82E+13;0.2263;0.5046;-0.1249
6,82E+13;0.0357;0.1930;0.1365
6,82E+13;-0.1523;-0.2660;0.2409
6,82E+13;-0.3722;-0.4316;0.1003
6,82E+13;-0.4867;-0.3155;-0.1031
6,82E+13;-0.4142;0.0716;-0.1521
6,82E+13;-0.1549;0.5035;-0.0648
6,82E+13;0.1891;0.7293;-0.0408
6,82E+13;0.3770;0.6260;-0.0435
6,82E+13;0.5070;0.3970;-0.1415
6,82E+13;0.5570;0.3432;-0.2842
6,82E+13;0.3589;0.2468;-0.2725
6,82E+13;0.4899;-0.1845;0.1562
6,82E+13;0.5485;-0.2692;0.1919
6,82E+13;0.5027;0.0530;0.0588
6,82E+13;0.3888;0.1169;-0.0089
6,82E+13;0.2445;0.1984;-0.0983
6,82E+13;0.1806;0.1914;-0.0563
6,82E+13;0.1028;0.0812;0.0572
